listing_id,lat,lon,enjoyability,consistency,popularity
18858706,42.373979999999996,-71.03305999999999,0.9364002543989824,0.21850024513705815,0.835565550007165
18942329,42.37378,-71.03215,0.8728005087979648,0.23188984690528083,0.6636021914304926
19071875,42.38025,-71.03973,1.0,0.10068838296782466,0.03196754742771476
19199379,42.37769,-71.03468000000001,0.9364002543989824,0.2259497432939924,0.5114807588434361
19209066,42.38991,-71.00155,1.0,0.2658625842408853,0.0022046584432906732
19310183,42.36595,-71.0318,0.9576001695993216,0.20646775159132583,0.049604814974040144
19315157,42.37618,-71.03302,0.8728005087979648,0.19991041391643824,1
19672185,42.3748,-71.03404,0.9152003391986432,0.23037272010882828,0.6647045206521379
19727919,42.38138,-71.02311999999999,0.9152003391986432,0.18787213438698114,0.7506861999404741
20055667,42.37993,-71.04061999999999,0.9576001695993216,0.21421490367605098,0.10031195916972563
20137158,42.36803,-71.03995,0.8516005935976256,0.19707771138196692,0.21936351510742197
20268369,42.37822,-71.03923,0.9788000847996609,0.18376862751402168,0.041888510422522784
20479416,42.38138,-71.02311999999999,0.9152003391986432,0.1721801793182294,0.33069876649360097
20663729,42.37948,-71.02785,0.9152003391986432,0.23248212884285976,0.1995215891178059
21134436,42.38075,-71.0277,0.9364002543989824,0.23536413870454806,0.1565307494736378
21771037,42.37008,-71.03322,0.8516005935976256,0.21781623122455723,0.4420340178797799
22041148,42.37245,-71.03996,0.9788000847996609,0.23390250762469378,0.13117717737579504
22099733,42.378440000000005,-71.03155,0.9576001695993216,0.16958458265385315,0.7584025044919915
22291813,42.38045,-71.02122,0.8304006783972864,0.19287411280932842,0.5280156971681161
22327139,42.37977,-71.03145,0.9788000847996609,0.1898778556265605,0.70438837263137
22327141,42.3799,-71.02943,0.9788000847996609,0.1984076680798096,0.7253326278426314
22327142,42.3803,-71.03001,0.9576001695993216,0.19588665619303594,0.6503742407707486
22940115,42.382529999999996,-71.03645999999999,0.9576001695993216,0.2584335162840833,0.41227112889535583
23004674,42.369479999999996,-71.03811,0.894000423998304,0.23084241670974626,0.15763307869528312
23258400,42.3897,-71.00355,1.0,0.6420298576880954,0.0011023292216453366
23801768,42.36677,-71.04002,1.0,0.0,0.0011023292216453366
24809947,42.38066,-71.03196,0.8516005935976256,0.21842385426753588,0.12015388515934168
24944930,42.38136,-71.0231,0.9152003391986432,0.20195203890782884,0.5180947341733082
25326962,42.367909999999995,-71.03804000000001,0.8516005935976256,0.20314879835774985,0.3229824619420836
25328440,42.36927,-71.038,0.8728005087979648,0.20326295971099856,0.32188013272043825
25933888,42.37999,-71.0357,0.9788000847996609,0.205120929989295,0.13779115270566705
26102579,42.36803,-71.03993,0.8728005087979648,0.19151803180878363,0.014330279881389374
26104302,42.36762,-71.04014000000001,1.0,0.0,0.0011023292216453366
26104687,42.36611,-71.04082,0.9364002543989824,0.16186723623176652,0.013227950659744038
26105250,42.36698,-71.04061,0.9364002543989824,0.32848978873531876,0.014330279881389374
26105589,42.36773,-71.04123,0.788000847996608,0.24606430669103216,0.0033069876649360094
26108847,42.36741,-71.04162,0.788000847996608,0.2432359813267674,0.0077163045515173554
26109078,42.36631,-71.04109,0.9152003391986432,0.2900604790240392,0.008818633773162693
26109200,42.36833,-71.04153000000001,0.788000847996608,0.1852553113593403,0.0077163045515173554
26132566,42.367909999999995,-71.04008,1.0,0.0905064116564716,0.0
26360101,42.389309999999995,-70.99595,0.9576001695993216,0.2377231437523531,0.12897251893250436
26429376,42.37408,-71.0339,0.9364002543989824,0.17129045487328315,0.13999581114895773
26828892,42.381370000000004,-71.02311,0.9152003391986432,0.142219002467816,0.41447578733864654
27203329,42.36908,-71.03936999999999,0.8516005935976256,0.1938262310405514,0.19841925989616058
27501160,42.372240000000005,-71.04042,0.9576001695993216,0.30300792402489557,0.16424705402515513
28494167,42.37202,-71.03922,0.9152003391986432,0.22920979635704639,0.16094006636021913
28808333,42.3751,-71.03429,0.9364002543989824,0.20372261226718652,0.11133525138617899
28863227,42.37381,-71.03253000000001,0.788000847996608,0.14653296591767945,0.2414100995403287
28868366,42.37507,-71.03273,0.7668009327962688,0.14923330030856635,0.29762888984424085
28888004,42.38261,-71.02043,0.9576001695993216,0.21299021620687514,0.3229824619420836
28915006,42.38886,-71.00431999999999,0.9788000847996609,0.21151833259894146,0.029762888984424085
28964603,42.37263,-71.03659,0.894000423998304,0.249538696224799,0.21605652744248596
28965215,42.372609999999995,-71.03772,0.8728005087979648,0.07565770349408173,0.01653493832468005
28965363,42.37203,-71.03792,0.894000423998304,0.15641868971064113,0.024251242876197402
29134558,42.38216,-71.01999,0.9576001695993216,0.17407312432314132,0.3318010957152463
29161033,42.3822,-71.01998,0.9364002543989824,0.1742155692407922,0.3351080833801823
29261726,42.37518,-71.03864,0.894000423998304,0.22572962260657706,0.1907029553446432
29414748,42.3753,-71.0333,0.8728005087979648,0.1815039696336838,0.18298665079312587
29728508,42.36469,-71.04101999999999,0.788000847996608,0.331942549569616,0.04740015653074947
30349609,42.37942,-71.0375,0.9152003391986432,0.2195215609648554,0.1565307494736378
30772045,42.38086,-71.03154,0.8092007631969472,0.12408779591105151,0.07716304551517356
31012973,42.38091,-71.03605,0.894000423998304,0.19154461381408688,0.08267469162340024
31013793,42.38023,-71.03408,0.7456010175959297,0.2695865459705005,0.06503742407707486
31037655,42.38094,-71.03503,0.7668009327962688,0.17070621393469035,0.06393509485542952
31654015,42.37966,-71.03065,0.8092007631969472,0.16880636647769537,0.08267469162340024
31676605,42.38131,-71.03220999999999,0.8304006783972864,0.09072970050101882,0.08267469162340024
31676758,42.37977,-71.0303,0.7032011871952513,0.1711941653410648,0.13448416504073105
31759863,42.3729,-71.03481,0.9364002543989824,0.16853048070532148,0.0815723624017549
31761449,42.36705,-71.03734,1.0,0.24390333899698718,0.09700497150478961
32012250,42.37058,-71.03263000000001,1.0,0.3591973212616216,0.0011023292216453366
32342686,42.38925,-71.00069,1.0,0.16351802724532627,0.1058236052779523
33446838,42.38973,-71.00288,1.0,0.0,0.0011023292216453366
34125814,42.39095,-71.0002,1.0,0.2042245969920814,0.06283276563378418
34155448,42.37941,-71.03739,0.8728005087979648,0.18831172747878766,0.1355864942623764
34227954,42.37958,-71.03702,0.788000847996608,0.1451536981588724,0.12235854360263235
34228492,42.381029999999996,-71.03372,0.8516005935976256,0.15461511991313898,0.07165139940694687
34228708,42.37905,-71.03645,0.8516005935976256,0.16446500924142415,0.14660978647882975
34229078,42.37964,-71.03448,0.8092007631969472,0.19984138930933418,0.07606071629352822
34283601,42.36582,-71.03716999999999,0.8728005087979648,0.21443420136733815,0.06503742407707486
34742835,42.377340000000004,-71.03185,0.9576001695993216,0.22703739060416026,0.07165139940694687
35027638,42.37975,-71.03008,0.9788000847996609,0.20612640197839732,0.06283276563378418
35124890,42.3701,-71.03581,0.9364002543989824,0.13697175692653515,0.07606071629352822
35236258,42.38179,-71.02949,0.8092007631969472,0.18081080007263858,0.029762888984424085
35420961,42.38057,-71.02866999999999,0.8728005087979648,0.17273354361027732,0.05952577796884817
35579707,42.36914,-71.03953,1.0,0.09446606716644222,0.0044093168865813465
35617006,42.36826,-71.0396,0.9364002543989824,0.2482641153076825,0.048502485752394804
35689708,42.36753,-71.03282,0.9152003391986432,0.28283253642647377,0.009920962994808028
35693019,42.368179999999995,-71.03728000000001,0.1520033919864321,0.08107866044225581,0.0022046584432906732
35836205,42.3841,-71.01256,0.9152003391986432,0.1511032825858436,0.042990839644168125
35932377,42.37037,-71.0398,0.9364002543989824,0.23692881576445704,0.10913059294288831
36143286,42.38019,-71.0272,0.7032011871952513,0.2853180344738579,0.03527453509265077
36233245,42.38543,-71.00865,0.894000423998304,0.18204130526358492,0.05952577796884817
36269383,42.388870000000004,-71.00674000000001,0.9788000847996609,0.2359927090524309,0.04409316886581346
36630748,42.369209999999995,-71.01966999999999,0.8304006783972864,0.19515445013426688,0.009920962994808028
36733785,42.38021,-71.04057,1.0,0.14990124430603108,0.0
36766327,42.36562,-71.03577,0.9576001695993216,0.2746775316261771,0.06503742407707486
37589402,42.367329999999995,-71.03103,0.9576001695993216,0.22060937841264952,0.013227950659744038
38022947,42.38293,-71.01567,0.7668009327962688,0.10676928250099384,0.012125621438098701
38100230,42.36847,-71.03548,0.8092007631969472,0.16098827973394886,0.026455901319488075
38207179,42.38193,-71.03713,0.9576001695993216,0.1726253756809857,0.030865218206069422
38217054,42.36416,-71.03123000000001,0.9788000847996609,0.4072788524541222,0.02204658443290673
38647730,42.3878,-71.00412,0.9152003391986432,0.29538323023039853,0.03417220587100543
38689783,42.37757,-71.03484,0.9576001695993216,0.2324075356464396,0.03747919353594144
38919697,42.37102,-71.03516,1.0,0.2078819142734582,0.005511646108226682
38947321,42.37988,-71.02709,0.576001695993216,0.5232401923889765,0.0
39788966,42.38402,-71.01791999999999,0.9364002543989824,0.17899259090989694,0.006613975329872019
39885632,42.38057,-71.02713,0.4276022895908417,0.1037052633563737,0.0022046584432906732
39901056,42.36627,-71.03789,1.0,0.05373818192103001,0.0044093168865813465
39901097,42.37941,-71.02821999999999,0.9364002543989824,0.18832745787569685,0.030865218206069422
40406713,42.36678,-71.03783,0.9576001695993216,0.28212545508540754,0.012125621438098701
40469593,42.37815,-71.03389,1.0,0.1487699141603252,0.009920962994808028
40474148,42.36711,-71.03879,0.9364002543989824,0.05161693789783146,0.012125621438098701
40502847,42.37705,-71.03596,0.894000423998304,0.0993449284197989,0.0077163045515173554
40898922,42.380520000000004,-71.03192,1.0,0.0,0.0
40944781,42.36658,-71.03737,0.576001695993216,0.0,0.0
40991291,42.379909999999995,-71.03189,1.0,0.22485186645904662,0.0011023292216453366
41360953,42.382940000000005,-71.0338,0.894000423998304,0.04313196180503725,0.0033069876649360094
41375631,42.38292,-71.03333,1.0,0.016969952185588423,0.0
9273,42.36461,-71.02901999999999,1.0,0.4430614536535321,0.07165139940694687
1141522,42.377520000000004,-71.03418,0.7032011871952513,0.23657095597637262,1
1147871,42.37761,-71.0352,0.7668009327962688,0.23079893328987872,1
1178106,42.37669,-71.03428000000001,0.7244011023955904,0.2218776777741091,1
1178162,42.3778,-71.03466999999999,0.682001271994912,0.24014261877977372,1
3615760,42.36736,-71.0392,0.7244011023955904,0.2578319948459566,0.67131849598201
3802530,42.38736,-71.01042,0.9364002543989824,0.21542411524483085,0.05842344874720284
3965492,42.38643,-71.00415,0.7668009327962688,0.20025271903122477,0.25574037942171807
3965658,42.38662,-71.00325,0.7032011871952513,0.20557884933398549,0.15322376180870179
3966626,42.38664,-71.00259,0.7668009327962688,0.15863153433348093,0.2149541982208406
3966772,42.384840000000004,-71.00451,0.7244011023955904,0.19781005333888188,0.14330279881389374
3967016,42.386,-71.00402,0.788000847996608,0.171289408894968,0.18519130923641652
3967137,42.38692,-71.00574,0.682001271994912,0.20296062813963758,0.026455901319488075
3967592,42.38641,-71.00308000000001,0.8728005087979648,0.15679325553849227,0.09480031306149894
3967690,42.38615,-71.00327,0.788000847996608,0.18821097838692502,0.23148913654552067
4638356,42.37769,-71.03579,0.9788000847996609,0.26497390277397154,0.40235016590054784
5616179,42.36696,-71.03278,0.9364002543989824,0.2859365036694592,0.2590473670866541
5990808,42.3648,-71.03031,0.9364002543989824,0.315572840729359,0.31857314505550227
7678756,42.3799,-71.0296,0.8516005935976256,0.42201591619423845,0.019841925989616056
7809904,42.37005,-71.0417,0.9788000847996609,0.2630457561341989,0.2700706593031074
8252058,42.37208,-71.03198,0.9364002543989824,0.20537541441098184,1
8469735,42.38998,-71.00282,0.576001695993216,0.23333684255184084,0.029762888984424085
9858437,42.38216,-71.02884,0.682001271994912,0.27206801451770496,0.07275372862859221
9897713,42.38023,-71.02894,0.7668009327962688,0.22779803871348908,0.02535357209784274
10356880,42.36423,-71.02935,0.9576001695993216,0.28464134915943373,0.37809892302435044
11625336,42.36538,-71.03094,1.0,0.5090985655676528,0.0022046584432906732
11695285,42.37506,-71.03433000000001,0.9788000847996609,0.22936255777274467,0.1267678604892137
11866869,42.37235,-71.04159,1.0,0.4440470821895638,0.0033069876649360094
12308927,42.36692,-71.03829,0.9364002543989824,0.1878681825753577,0.39683851979232115
12345890,42.38842,-71.0076,0.8304006783972864,0.06957680396091255,0.015432609103034711
12646288,42.3697,-71.03228,1.0,0.24446158898461548,0.03196754742771476
12699603,42.38366,-71.00026,1.0,0.39802251489834667,0.011023292216453364
13100828,42.36914,-71.04094,0.9788000847996609,0.3261361199162358,0.11243758060782433
13433317,42.38159,-71.02917,0.7244011023955904,0.19549384917797866,0.026455901319488075
13884549,42.36665,-71.03787,0.9364002543989824,0.20606995618144333,0.7826537473681889
13926704,42.3899,-71.00339,0.7244011023955904,0.2703879048237089,0.0044093168865813465
14255219,42.3669,-71.03768000000001,0.8728005087979648,0.20924592934274897,0.30975451128233955
14824568,42.38171,-71.04087,0.8728005087979648,0.2571911251570407,0.40014550745725713
15166391,42.37218,-71.03513000000001,0.9364002543989824,0.23236691945571863,0.8410771961153918
15374913,42.376940000000005,-71.03383000000001,0.894000423998304,0.1996174956631984,0.3593593262563797
15714436,42.3641,-71.03206,0.9576001695993216,0.20549551474735983,0.03417220587100543
15990488,42.37095,-71.03435,0.9364002543989824,0.28446096618165645,0.2171588566641313
16276965,42.369820000000004,-71.03438,0.9576001695993216,0.25869424236938676,0.1907029553446432
16427608,42.38977,-71.00618,0.9788000847996609,0.3676822973544159,0.08377702084504557
16498016,42.366929999999996,-71.03806,1.0,0.2764688043568781,0.0033069876649360094
17218847,42.37492,-71.04043,0.8728005087979648,0.08163575483218674,0.09590264228314428
17365333,42.366209999999995,-71.03609,0.9576001695993216,0.2961709188443462,0.2744799761896888
17448181,42.3763,-71.03269,0.9788000847996609,0.2630214610242936,0.24251242876197404
17607186,42.36692,-71.04191999999999,1.0,0.1301029667561779,0.0011023292216453366
17636554,42.36672,-71.03735999999999,0.9576001695993216,0.23135969567397804,0.23148913654552067
18073084,42.39017,-71.00988000000001,0.788000847996608,0.16474995246842095,0.0077163045515173554
18093265,42.3749,-71.03301,0.7456010175959297,0.23569378035539476,0.03858152275758678
18508677,42.372609999999995,-71.03463,0.8304006783972864,0.2211047348323795,0.5842344874720283
18613760,42.376979999999996,-71.03353,1.0,0.16485096408857328,0.02204658443290673
18626944,42.375840000000004,-71.03496,0.8304006783972864,0.2671123094018395,0.235898453432102
19019422,42.3894,-71.0078,0.8516005935976256,0.25737760814809113,0.008818633773162693
19019981,42.39025,-71.00898000000001,1.0,0.2121244023198553,0.008818633773162693
19121881,42.388909999999996,-71.00874,1.0,0.13293129212044266,0.0022046584432906732
20148844,42.37741,-71.03284000000001,0.8728005087979648,0.27289759606465774,0.17306568779831782
20432569,42.3825,-71.03295,1.0,0.38559502466142587,0.012125621438098701
21554511,42.38149,-71.01902,0.8728005087979648,0.18719442837044606,0.2899125852927235
21559343,42.38367,-71.01557,0.9364002543989824,0.29532165854058656,0.09700497150478961
21733394,42.38805,-71.00634000000001,0.9364002543989824,0.246561406300509,0.1807819923498352
21829663,42.382490000000004,-71.0151,0.8516005935976256,0.1701644520527497,0.1598377371385738
22210876,42.37408,-71.04009,0.9788000847996609,0.2515512578977057,0.05401413186062149
22525268,42.38225,-71.01633000000001,0.9152003391986432,0.16473893874036696,0.35274535092650766
22731313,42.36744,-71.03875,0.9576001695993216,0.23731623056435286,0.1410981403706031
23046154,42.37735,-71.03511999999999,0.9576001695993216,0.25205652144583035,0.12897251893250436
23681506,42.385490000000004,-71.00921,0.9152003391986432,0.22316310908135456,0.11243758060782433
23948295,42.37835,-71.02687,0.6608013567945729,0.19468860830956444,0.18629363845806188
24140169,42.390190000000004,-71.00437,0.9152003391986432,0.28021730406910567,0.1598377371385738
24299162,42.38139,-71.03263000000001,0.9576001695993216,0.19126997795676404,0.17306568779831782
24397404,42.37319,-71.03971999999999,0.7244011023955904,0.06787980874235369,0.0033069876649360094
24409076,42.39212,-71.002,0.49120203519185923,0.1324599045597319,0.03858152275758678
25013220,42.377990000000004,-71.03242,0.8304006783972864,0.258256682247795,0.08047003318010956
25231740,42.36594,-71.03248,0.9788000847996609,0.3167724407976506,0.029762888984424085
25253044,42.36744,-71.0313,0.9576001695993216,0.1799914835980698,0.03858152275758678
26130049,42.37211,-71.03456,0.8092007631969472,0.23820018250746677,0.08928866695327226
26783190,42.36562,-71.0318,1.0,0.254662415798397,0.026455901319488075
26786953,42.36358,-71.03078000000001,0.9152003391986432,0.25280877486735576,0.013227950659744038
27565509,42.38872,-70.9978,0.9576001695993216,0.4325452257082205,0.015432609103034711
27770672,42.36994,-71.0373,1.0,0.2770095136176934,0.017637267546325386
28343940,42.37685,-71.03364,0.9152003391986432,0.19953741791729965,0.16534938324680049
28611767,42.377559999999995,-71.03517,0.9576001695993216,0.1894977994057374,0.15212143258705643
28611857,42.37634,-71.03519,0.9788000847996609,0.2153826331394883,0.13668882348402173
28611947,42.3757,-71.03543,0.9576001695993216,0.19077777146839733,0.14991677414376575
28612032,42.37743,-71.03492,0.9788000847996609,0.20433595411527555,0.14660978647882975
28612138,42.37737,-71.03522,0.9152003391986432,0.17136197264251313,0.14330279881389374
28860173,42.37769,-71.03778,0.8304006783972864,0.24590421280248886,0.0573211195255575
28864071,42.37774,-71.0367,0.8516005935976256,0.2105161388774303,0.055116461082266824
28874947,42.37389,-71.03484,0.8304006783972864,0.14097086264406133,0.1388934819273124
29092786,42.38037,-71.03378000000001,0.6608013567945729,0.1449598022903042,0.09480031306149894
29329595,42.3706,-71.03617,1.0,0.2941458378835327,0.0
29479677,42.377590000000005,-71.03041999999999,0.894000423998304,0.19586153147533306,0.03858152275758678
30468182,42.37809,-71.04064,1.0,0.5628367474886827,0.0011023292216453366
30690903,42.37641,-71.03389,0.576001695993216,0.2286903080248345,0.006613975329872019
30901654,42.37661,-71.03468000000001,0.49120203519185923,0.17422484243870784,0.0044093168865813465
32127951,42.373259999999995,-71.03220999999999,0.8728005087979648,0.16810858883848534,0.03417220587100543
32192558,42.37104,-71.03961,0.6608013567945729,0.25957741676474144,0.008818633773162693
32844518,42.369240000000005,-71.03823,0.8516005935976256,0.16246427092404422,0.04629782730910413
33426631,42.38115,-71.02523000000001,0.9576001695993216,0.15597179630737978,0.04409316886581346
33525887,42.36618,-71.03107,1.0,0.2943815316638881,0.05180947341733082
33617830,42.37426,-71.03950999999999,0.8092007631969472,0.1860039857204692,0.017637267546325386
33637201,42.38147,-71.02547,0.9576001695993216,0.19318319306220355,0.03527453509265077
33638588,42.381370000000004,-71.02552,0.8728005087979648,0.158504067289003,0.02535357209784274
33638610,42.38136,-71.02651999999999,0.9152003391986432,0.2020232403046241,0.0451954980874588
33639176,42.38192,-71.02615,0.8516005935976256,0.16538969272938558,0.02204658443290673
33639432,42.38129,-71.02658000000001,0.9152003391986432,0.18591525394433542,0.015432609103034711
33748061,42.36942,-71.03378000000001,0.8092007631969472,0.18188825735426323,0.0451954980874588
33776526,42.37059,-71.03398,0.788000847996608,0.14967497827688991,0.026455901319488075
33776528,42.37038,-71.03198,0.8092007631969472,0.1308617857563465,0.04409316886581346
33778342,42.36869,-71.03188,0.788000847996608,0.17996230246335915,0.03747919353594144
33795513,42.3678,-71.03358,0.8304006783972864,0.18494488540472587,0.04409316886581346
33823155,42.36815,-71.03206999999999,0.5972016111935552,0.14643011772261527,0.023148913654552065
33958356,42.3689,-71.03435999999999,0.5336018655925376,0.11952748930718803,0.024251242876197402
34227158,42.378440000000005,-71.03787,0.8304006783972864,0.18197157767371092,0.06393509485542952
34228239,42.38001,-71.03746,0.788000847996608,0.15848049791096744,0.03196754742771476
34516136,42.38013,-71.0341,0.5124019503921985,0.12468200980800384,0.012125621438098701
34530997,42.37085,-71.03308,0.49120203519185923,0.14330181845608003,0.015432609103034711
34839372,42.372409999999995,-71.03981999999999,0.9364002543989824,0.1720564596594382,0.012125621438098701
34854132,42.369679999999995,-71.03312,0.6608013567945729,0.15197534957315856,0.015432609103034711
34854597,42.36984,-71.03472,0.788000847996608,0.06529742471411197,0.024251242876197402
34855179,42.36955,-71.03434,0.6608013567945729,0.1514568232563767,0.020944255211261392
34855533,42.37053,-71.03479,0.6608013567945729,0.10606220115992765,0.01873959676797072
34995127,42.36983,-71.0327,0.5972016111935552,0.11286365025018333,0.02204658443290673
35196645,42.38163,-71.02853,1.0,0.333742392983239,0.0
35512597,42.370779999999996,-71.04137,0.7456010175959297,0.1530124022067223,0.020944255211261392
35608434,42.38142,-71.02014,0.8728005087979648,0.28614850409492204,0.030865218206069422
35651840,42.3797,-71.02886,0.7244011023955904,0.16391431088352454,0.023148913654552065
35736481,42.36684,-71.03958,1.0,0.3290285173761311,0.0022046584432906732
36171579,42.36773,-71.03395,0.8092007631969472,0.32175568072516464,0.02204658443290673
36451585,42.370470000000005,-71.02029,0.36400254398982407,0.07117952166732923,0.012125621438098701
37169933,42.37069,-71.03466,0.7668009327962688,0.22189498085095166,0.011023292216453364
37171809,42.37063,-71.02093,1.0,0.2404076559625027,0.0
37172361,42.36915,-71.01888000000001,0.6608013567945729,0.20646775159132583,0.0044093168865813465
37172799,42.36906,-71.01932,0.7668009327962688,0.1701035683364935,0.014330279881389374
37596104,42.38061,-71.02173,1.0,0.1626287084452224,0.0033069876649360094
38019483,42.38025,-71.02845,0.7244011023955904,0.44876095779667163,0.0022046584432906732
39003746,42.3799,-71.02696,0.1520033919864321,0.24606430669103216,0.0
39033952,42.38687,-71.04314000000001,1.0,0.012727464139191319,0.0011023292216453366
118905,42.379326764153255,-71.03376093729794,0.8728005087979648,0.2754474646420047,0.0782653747368189
182049,42.37979971680247,-71.03325135790091,0.9152003391986432,0.3087622930506818,0.14991677414376575
2441095,42.380163416936504,-71.03585165649713,0.5972016111935552,0.26796471795756854,0.40675948278712915
2778656,42.37510687198061,-71.0337126603536,0.6184015263938945,0.2845295316450326,0.03196754742771476
4107959,42.3694918038337,-71.03659328264263,0.9576001695993216,0.265517666513536,0.31526615739056624
6614984,42.36948972206257,-71.03601135073212,0.9364002543989824,0.28625421676226254,0.1565307494736378
10233104,42.36796442486891,-71.04085338561889,0.788000847996608,0.21245629764321292,0.4310107256633266
10524612,42.369965405979706,-71.03987489674748,0.8092007631969472,0.23590253770370956,0.15322376180870179
11398953,42.36798435376804,-71.03780897548135,0.8092007631969472,0.24113384761008416,0.16204239558186448
11498416,42.36777208310531,-71.03788730903814,0.8092007631969472,0.22835114492067343,0.45195498087458796
11498523,42.36663691157528,-71.03884285263116,0.8304006783972864,0.21522110892306487,0.45195498087458796
11498583,42.366149161371006,-71.03943971265694,0.7456010175959297,0.19443415231953592,0.4706945776425587
11593592,42.3663865447592,-71.0332830858718,0.9152003391986432,0.29901926004965035,0.21385186899919528
12233043,42.36836153957471,-71.03918341824999,0.8092007631969472,0.19142886293030437,0.47841088219407607
12233225,42.36731306063387,-71.03878924844201,0.8092007631969472,0.23001274751165612,0.38250823991093175
12233285,42.366928373912366,-71.04017264115883,0.8092007631969472,0.2513359909116478,0.3957361905706758
12560987,42.367126796179946,-71.03780591604058,0.788000847996608,0.24320797810533903,0.22156817355071265
12604733,42.366702318598534,-71.04192446075436,0.7244011023955904,0.23793287126877102,0.0077163045515173554
14948523,42.366157283010494,-71.03200749183081,0.894000423998304,0.3088744756295151,0.0573211195255575
15026535,42.385361287297634,-71.00659818744667,0.894000423998304,0.24512153156961058,0.005511646108226682
15343566,42.37145385920949,-71.03294941880709,0.8728005087979648,0.21589550280554162,0.1510191033654111
15494066,42.3664316005384,-71.03724286807666,0.9788000847996609,0.38363405240886894,0.026455901319488075
15500230,42.379345859969945,-71.03452435514053,0.9364002543989824,0.26186500705005306,0.1962146014528699
16179346,42.383440992459015,-70.99916563044323,1.0,0.11878966529911897,0.0
16352510,42.37926762139975,-71.03198780075131,0.8516005935976256,0.4075981795113779,0.06724208252036552
17387160,42.366985543240474,-71.03505503562785,0.9576001695993216,0.25633559354020413,0.04078618120087745
17611122,42.367581304884254,-71.03965809687747,0.8092007631969472,0.19473851993363972,0.26125202552994475
17611434,42.366437031819736,-71.03838138989302,0.788000847996608,0.19477820501700233,0.23920544109703804
17962927,42.381948546149175,-71.0143815849323,0.9576001695993216,0.28163933666342456,0.13999581114895773
